,Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORG
98,doc,1787.04,833.33,740.74,435.19,4,5,1
99,doc,2027.3,907.85,730.38,436.86,13,1,1
100,doc,1684.83,896.9,980.72,335.29,4,1,3
101,doc,1712.12,878.79,613.64,371.21,6,2,11
102,doc,1798.45,883.72,658.91,465.12,3,0,0
103,doc,1813.27,1118.83,617.28,439.81,4,0,2
104,doc,1277.26,981.31,732.09,420.56,12,2,3
105,doc,1996.6,968.56,849.62,331.35,11,0,7
106,doc,1910.71,1026.79,732.14,321.43,6,2,2
107,doc,1485.07,761.19,1029.85,320.9,14,1,5
108,doc,2240.84,1120.42,1089.01,335.08,5,1,0
109,doc,1666.67,866.01,678.1,457.52,7,3,9
110,doc,1435.11,931.3,618.32,343.51,8,1,5
111,doc,2128.06,1139.36,838.04,273.07,5,2,0
112,doc,2278.13,1055.21,887.49,398.32,2,0,1
113,doc,1986.94,811.11,620.58,413.72,10,1,3
