,Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORG
163,doc,2009.13,1065.45,898.02,608.83,0,0,2
164,doc,1985.29,1151.96,870.1,563.73,3,0,0
165,doc,1765.52,1103.45,648.28,537.93,0,0,1
166,doc,1760.87,1239.13,576.09,510.87,0,0,0
167,doc,1800.46,1169.72,493.12,470.18,0,0,0
168,doc,1853.86,1041.95,784.84,784.84,2,0,3
169,doc,2198.68,1298.01,490.07,384.11,1,0,0
170,doc,1523.39,1196.95,772.58,652.88,1,0,1
171,doc,2158.96,1055.75,699.88,462.63,0,2,0
172,doc,1888.2,1180.12,571.43,745.34,1,0,0
173,doc,2087.19,1083.22,990.75,620.87,0,0,1
174,doc,1672.2,1107.42,509.41,609.08,2,0,1
175,doc,2092.43,1168.16,539.15,436.46,1,0,1
176,doc,2072.48,996.6,634.2,396.38,1,0,1
177,doc,2228.05,1061.6,615.99,209.7,1,0,2
178,doc,1968.68,1263.98,592.84,425.06,2,0,2
179,doc,1763.94,1219.2,635.54,609.6,2,0,0
180,doc,1958.33,1125.0,583.33,430.56,1,1,1
181,doc,1894.22,1107.01,713.41,455.1,3,0,2
182,doc,2237.2,1091.64,1064.69,458.22,0,0,0
183,doc,2034.31,1151.96,870.1,477.94,0,0,0
184,doc,2066.12,971.07,712.81,320.25,5,0,2
185,doc,2005.55,1081.33,841.04,480.59,0,0,1
186,doc,2250.3,1022.86,770.16,361.01,2,0,1
187,doc,2163.41,1208.29,575.37,333.72,2,0,0
188,doc,1883.35,1117.86,510.33,668.29,3,0,0
189,doc,1757.89,1126.32,778.95,473.68,2,0,4
190,doc,1923.91,1086.96,597.83,608.7,3,0,2
191,doc,2114.43,1094.53,746.27,373.13,7,0,7
192,doc,1923.08,1052.04,633.48,418.55,0,0,3
193,doc,2053.87,1189.67,662.18,549.94,3,0,0
194,doc,1890.48,1316.82,651.89,443.29,0,0,0
195,doc,2178.36,1315.79,511.7,321.64,0,0,0
196,doc,2102.56,871.79,628.21,346.15,1,0,1
197,doc,2021.6,1188.27,462.96,447.53,0,0,5
198,doc,2301.32,1291.39,612.58,430.46,0,0,0
199,doc,1874.18,1231.98,615.99,340.76,1,0,0
200,doc,1854.64,1303.26,588.97,626.57,0,0,0
201,doc,1883.41,1225.71,538.12,508.22,0,0,1
202,doc,1957.07,1085.86,744.95,517.68,4,1,4
203,doc,1678.08,1130.14,753.42,525.11,0,0,0
204,doc,2000.0,1246.91,617.28,407.41,0,0,0
205,doc,2259.49,1041.48,909.09,370.7,0,1,0
206,doc,1545.7,1303.76,672.04,497.31,3,0,0
207,doc,1951.49,1003.31,1047.41,573.32,0,0,0
208,doc,1977.78,1311.11,622.22,511.11,0,0,1
209,doc,1836.73,1083.2,722.14,455.26,1,0,1
210,doc,1963.64,1200.0,412.12,557.58,2,0,1
211,doc,1588.67,1293.1,578.82,369.46,2,0,2
212,doc,2124.54,1054.95,849.82,520.15,5,0,6
213,doc,1887.87,1235.7,732.27,675.06,3,0,0
214,doc,1932.67,1259.35,810.47,473.82,1,0,4
215,doc,1549.87,1347.71,646.9,660.38,1,0,1
216,doc,1881.41,992.02,638.54,364.88,2,0,5
217,doc,2345.56,1003.86,801.16,569.5,2,0,1
218,doc,2078.98,1068.52,569.11,627.18,1,0,1
219,doc,1981.46,1181.92,764.77,347.62,1,0,0
220,doc,1904.23,1224.94,824.05,501.11,3,0,1
221,doc,2360.98,1102.44,604.88,556.1,3,0,1
222,doc,1820.39,1031.55,922.33,800.97,2,0,0
223,doc,2274.88,936.02,627.96,521.33,2,0,3
224,doc,1971.15,1117.79,841.35,588.94,3,0,0
225,doc,2000.0,1246.91,580.25,481.48,2,0,0
226,doc,2297.82,1168.16,641.85,500.64,2,0,0
227,doc,1923.58,1080.37,974.97,500.66,2,0,0
228,doc,1937.5,1237.5,687.5,450.0,0,0,5
229,doc,1677.02,1319.88,559.01,527.95,1,0,0
230,doc,1513.35,1246.29,741.84,623.15,2,0,0
231,doc,1856.95,1348.01,646.49,563.96,1,0,0
