,Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORG
0,0103.b1.txt,2017.35,1019.52,976.14,227.77,3,0,6
1,0105.b1.txt,2016.46,1001.37,685.87,864.2,0,0,0
2,0122.b1.txt,2169.37,1171.69,719.26,522.04,0,0,0
3,0134.b1.txt,2000.0,988.89,788.89,677.78,0,0,0
4,0139.b1.txt,1868.63,1211.78,747.45,430.35,0,0,0
5,0140.b1.txt,2114.91,1051.34,721.27,537.9,0,0,0
6,0165.b1.txt,1997.8,965.97,570.8,592.76,8,0,2
7,0171.b1.txt,2020.46,971.87,652.17,562.66,0,0,1
8,0200.b1.txt,2185.19,1086.42,777.78,814.81,0,1,2
9,0300.b1.txt,1707.58,917.82,1131.27,554.96,12,0,4
10,0304.b1.txt,1748.03,1307.09,724.41,645.67,0,0,0
11,0307.b1.txt,2151.48,845.23,900.11,285.4,9,2,3
12,0308.b1.txt,1891.63,979.09,941.06,722.43,2,0,0
13,0310.b1.txt,2004.61,967.74,760.37,587.56,3,0,3
14,0313.b1.txt,1754.57,1033.37,656.62,699.68,0,0,0
15,1003.b1.txt,2097.67,976.69,943.4,455.05,4,0,3
16,1006.b1.txt,1974.6,1027.71,808.31,531.18,1,1,3
17,1006.b1i.txt,1974.6,1027.71,808.31,531.18,1,1,3
18,1012.b1.txt,2165.84,977.72,804.46,396.04,0,0,0
19,1021.b1.txt,1731.21,911.16,876.99,580.87,0,0,1
20,1023.b1.txt,1821.09,830.67,1086.26,788.07,1,0,4
21,1057.b1.txt,1750.0,1211.54,759.62,692.31,0,0,0
22,1066.b1.txt,1915.89,1004.67,1109.81,572.43,0,0,3
23,1069.b1.txt,1616.98,822.04,623.31,614.27,4,1,7
24,1081.b1.txt,1925.08,1113.42,780.44,509.89,2,0,2
25,1097.b1.txt,1979.7,934.01,934.01,578.68,4,0,2
26,1100.b1.txt,1994.72,1056.8,1136.06,528.4,0,0,0
