,Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORG
0,0101.a5.txt,2035.12,1077.41,758.18,407.02,5,1,1
1,0102.a5.txt,1652.24,1030.68,873.33,267.51,7,3,5
2,0103.a5.txt,1840.22,1095.15,619.39,386.0,5,3,3
3,0104.a5.txt,1901.79,928.57,633.93,366.07,5,3,6
4,0105.a5.txt,1537.74,1034.48,549.86,577.82,2,4,3
5,0106.a5.txt,1990.43,956.94,842.11,650.72,2,0,0
6,0107.a5.txt,1994.84,1212.38,773.86,541.7,3,0,0
7,0108.a5.txt,2093.39,1058.37,762.65,326.85,7,0,5
8,0111.a5.txt,1666.67,1037.04,675.93,305.56,7,6,4
9,0112.a5.txt,2165.04,1073.65,638.86,576.75,3,0,2
10,0115.a5.txt,1329.33,1072.04,746.14,480.27,12,2,2
11,0119.a5.txt,1833.88,1085.53,731.91,230.26,7,3,3
12,0121.a5.txt,1541.99,1023.62,610.24,380.58,6,0,6
13,0122.a5.txt,1753.76,1018.6,717.45,363.15,6,0,1
14,0125.a5.txt,2221.16,1000.95,877.03,476.64,1,0,2
15,0128.a5.txt,1940.44,1123.92,826.13,480.31,1,6,0
16,0130.a5.txt,1656.15,922.71,733.44,283.91,14,2,1
17,0134.a5.txt,1749.02,980.39,705.88,470.59,4,1,3
18,0137.a5.txt,1802.22,1053.6,573.01,452.87,2,2,3
19,0139.a5.txt,1340.29,1187.8,521.67,313.0,9,3,5
20,0140.a5.txt,1713.0,1022.42,627.8,278.03,6,3,2
21,0149.a5.txt,2570.98,1230.28,820.19,362.78,1,0,2
22,0157.a5.txt,1733.8,1164.62,630.47,586.69,3,0,0
23,0158.a5.txt,1578.03,1194.42,758.5,540.54,7,0,3
24,0159.a5.txt,2106.18,1053.09,957.35,330.72,0,0,0
25,0161.a5.txt,2184.74,875.5,963.86,257.03,3,0,3
26,0163.a5.txt,2307.11,930.41,877.46,431.16,1,0,0
27,0165.a5.txt,2039.93,980.9,824.65,286.46,5,0,3
28,0171.a5.txt,1570.61,943.8,518.73,381.84,15,2,2
29,0178.a5.txt,1518.22,1012.15,789.47,458.84,9,5,3
30,0182.a5.txt,2258.58,1069.43,734.24,422.98,7,0,2
31,0185.a5.txt,1802.03,1040.61,719.12,219.97,4,3,3
32,0186.a5.txt,1954.77,961.23,880.45,395.8,6,0,0
33,0187.a5.txt,2275.18,1097.12,773.38,359.71,5,1,5
34,0188.a5.txt,1557.44,1048.57,747.88,454.9,6,1,2
35,0192.a5.txt,1663.87,1109.24,647.06,436.97,9,2,2
36,0193.a5.txt,2181.35,1069.29,829.77,393.5,1,0,1
37,0197.a5.txt,1503.64,881.16,371.87,331.45,7,1,5
38,0198.a5.txt,2131.15,1002.89,800.39,366.44,2,0,0
39,0199.a5.txt,1810.43,985.78,777.25,379.15,6,5,1
40,0200.a5.txt,1468.05,1157.17,682.21,423.14,5,3,4
41,0206.a5.txt,1479.39,945.84,703.31,355.7,5,1,5
