,Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORG
0,0100.a2.txt,2084.85,1296.97,787.88,351.52,1,0,2
1,0101.a2.txt,2127.39,917.2,535.03,738.85,0,0,0
2,0102.a2.txt,1800.95,1113.74,675.36,675.36,0,2,1
3,0103.a2.txt,1907.58,1208.53,995.26,379.15,0,0,1
4,0104.a2.txt,2078.72,984.01,688.81,332.1,4,0,1
5,0105.a2.txt,1698.11,1257.86,855.35,603.77,0,0,0
6,0106.a2.txt,1700.36,1093.94,737.22,546.97,0,0,1
7,0107.a2.txt,1619.16,1334.09,706.96,524.52,1,0,1
8,0109.a2.txt,1584.42,1220.78,584.42,363.64,3,0,3
9,0110.a2.txt,2168.98,1324.09,580.08,554.85,0,0,0
10,0111.a2.txt,1900.0,1400.0,485.71,671.43,0,0,0
11,0112.a2.txt,2176.95,989.52,791.62,465.66,1,0,0
12,0113.a2.txt,1973.39,1186.25,776.05,598.67,0,0,0
13,0115.a2.txt,2162.85,1246.82,648.85,648.85,0,0,1
14,0118.a2.txt,1779.31,1393.1,882.76,400.0,0,0,0
15,0119.a2.txt,1821.56,1263.94,644.36,421.31,1,0,0
16,0120.a2.txt,1898.09,1171.97,764.33,573.25,0,3,0
17,0121.a2.txt,2006.92,784.31,726.64,403.69,2,3,2
18,0122.a2.txt,1788.17,1059.15,742.78,481.43,2,0,4
19,0125.a2.txt,1762.18,1160.46,1117.48,444.13,0,0,0
20,0127.a2.txt,1997.11,1128.8,767.0,752.53,0,1,1
21,0128.a2.txt,1832.95,1032.48,696.06,556.84,0,0,1
22,0130.a2.txt,1773.5,1014.96,598.29,523.5,4,2,1
23,0131.a2.txt,2239.9,1138.31,587.52,563.04,0,0,0
24,0133.a2.txt,1813.77,979.63,960.23,514.06,0,0,1
25,0134.a2.txt,1749.7,814.09,947.75,716.89,0,0,1
26,0135.a2.txt,1831.8,1025.35,852.53,506.91,2,0,3
27,0136.a2.txt,1987.8,1195.12,841.46,304.88,0,0,0
28,0137.a2.txt,1703.88,1175.09,611.05,564.04,0,0,1
29,0138.a2.txt,1859.87,1248.41,726.11,433.12,0,0,0
30,0139.a2.txt,1821.81,1170.21,744.68,585.11,1,0,0
31,0140.a2.txt,1775.98,1140.26,807.27,454.09,0,0,0
32,0142.a2.txt,2263.26,1136.36,814.39,388.26,0,0,0
33,0143.a2.txt,1974.25,1137.34,901.29,407.73,0,0,0
34,0146.a2.txt,1596.64,1407.56,672.27,504.2,1,0,0
35,0148.a2.txt,1965.32,1098.27,497.11,427.75,1,5,2
36,0149.a2.txt,1970.87,1225.36,642.67,694.09,0,0,1
37,0150.a2.txt,1636.36,1376.62,636.36,467.53,0,0,0
38,0155.a2.txt,2012.66,1265.82,1075.95,696.2,0,0,1
39,0156.a2.txt,1776.22,1090.91,685.31,517.48,1,0,0
40,0157.a2.txt,1169.45,1408.11,489.26,608.59,0,0,0
41,0158.a2.txt,1647.66,1242.08,570.34,697.08,1,0,0
42,0159.a2.txt,1809.52,1035.71,821.43,726.19,0,0,0
43,0161.a2.txt,2076.57,1136.89,649.65,533.64,0,1,4
44,0162.a2.txt,2017.99,1195.37,706.94,372.75,0,0,0
45,0163.a2.txt,1673.05,957.85,932.31,727.97,0,0,0
46,0165.a2.txt,2048.36,995.73,768.14,455.19,2,0,3
47,0167.a2.txt,1726.62,971.22,818.35,611.51,3,0,0
48,0168.a2.txt,2360.72,1265.34,745.99,424.93,0,3,0
49,0169.a2.txt,1821.86,1153.85,1194.33,516.19,2,0,2
50,0171.a2.txt,1798.03,1059.11,837.44,455.67,0,0,1
51,0172.a2.txt,2147.48,1086.68,620.96,504.53,0,0,0
52,0173.a2.txt,2177.88,820.98,1151.65,467.5,4,0,1
53,0174.a2.txt,2266.67,1133.33,888.89,266.67,0,0,3
54,0175.a2.txt,1763.96,1357.87,647.21,444.16,0,0,1
55,0176.a2.txt,2103.17,939.15,727.51,410.05,1,0,0
56,0177.a2.txt,1466.97,996.64,828.67,604.7,0,1,1
57,0178.a2.txt,1942.52,1119.92,921.7,693.76,1,0,0
58,0179.a2.txt,1976.44,1204.19,968.59,392.67,0,0,0
59,0180.a2.txt,1960.35,1134.36,660.79,616.74,1,0,0
60,0182.a2.txt,1636.36,966.94,842.98,454.55,4,1,7
61,0185.a2.txt,1740.17,1120.38,584.03,441.0,0,1,0
62,0186.a2.txt,1648.22,1303.81,615.01,639.61,0,0,0
63,0187.a2.txt,1793.02,1034.9,914.56,373.04,3,0,0
64,0188.a2.txt,1623.83,1051.4,806.07,455.61,1,0,2
65,0189.a2.txt,1711.41,861.3,738.26,436.24,1,1,1
66,0190.a2.txt,1214.02,1301.63,575.72,650.81,0,0,0
67,0191.a2.txt,1837.66,1217.59,642.62,518.6,1,0,3
68,0192.a2.txt,1904.76,1184.67,534.26,627.18,2,0,1
69,0193.a2.txt,2165.4,1175.19,816.1,435.26,0,0,5
70,0194.a2.txt,1881.92,1131.61,934.81,356.7,0,0,4
71,0195.a2.txt,1213.94,1057.69,540.87,492.79,0,4,5
72,0196.a2.txt,2004.53,1223.1,724.8,339.75,1,0,1
73,0197.a2.txt,1855.15,914.87,736.98,597.2,0,0,0
74,0198.a2.txt,1860.8,1008.52,752.84,369.32,2,0,2
75,0199.a2.txt,1936.27,1078.43,894.61,330.88,0,0,0
76,0200.a2.txt,1609.98,1292.52,691.61,544.22,0,1,3
77,0201.a2.txt,1447.9,811.91,757.78,324.76,0,0,5
78,0202.a2.txt,2082.32,1380.15,762.71,338.98,0,0,0
79,0203.a2.txt,1700.36,951.25,998.81,606.42,0,0,0
80,0204.a2.txt,1925.82,1069.9,656.21,442.23,0,1,1
81,0205.a2.txt,2038.74,1039.76,805.3,438.33,2,0,2
82,0206.a2.txt,1781.17,1081.42,712.47,547.07,1,1,1
83,0207.a2.txt,1896.55,1233.42,676.39,477.45,1,0,0
84,0208.a2.txt,1668.18,1332.73,743.43,553.04,4,0,0
85,0209.a2.txt,2271.06,891.33,708.18,305.25,3,0,2
86,0213.a2.txt,1747.34,1452.18,826.45,531.29,0,0,0
87,0214.a2.txt,1882.09,975.06,839.0,589.57,1,1,0
88,0215.a2.txt,1606.92,1409.15,951.79,469.72,1,0,0
89,0216.a2.txt,1617.31,1127.56,933.94,261.96,0,0,0
90,0218.a2.txt,2243.9,1158.54,695.12,341.46,0,0,0
91,0219.a2.txt,1560.28,1264.78,614.66,638.3,0,0,0
92,0221.a2.txt,2166.45,1003.96,501.98,303.83,0,0,2
93,0222.a2.txt,1939.16,1166.03,608.37,392.9,2,5,6
94,0223.a2.txt,1946.45,998.97,937.18,267.77,0,2,3
95,0224.a2.txt,1755.2,1073.9,427.25,357.97,3,0,1
96,0226.a2.txt,1758.79,1118.09,841.71,552.76,0,0,0
97,0227.a2.txt,1886.16,870.54,959.82,546.88,0,1,0
98,0231.a2.txt,2054.48,1135.07,556.19,431.33,1,0,1
99,0232.a2.txt,1535.58,1273.41,699.13,711.61,0,0,0
100,0234.a2.txt,1951.53,943.88,931.12,625.0,0,0,4
101,0235.a2.txt,2263.22,1242.31,922.51,467.4,0,0,0
102,0236.a2.txt,1536.64,1099.29,815.6,484.63,0,0,0
103,0237.a2.txt,1916.33,742.24,634.28,350.88,1,1,4
104,0238.a2.txt,1806.93,1237.62,594.06,495.05,0,0,0
105,1002.a2.txt,1690.14,1338.03,657.28,375.59,0,0,2
106,1003.a2.txt,1717.72,1061.27,831.51,382.93,2,0,2
107,1005.a2.txt,1715.87,940.96,950.18,553.51,5,0,2
108,1006.a2.txt,1662.57,1072.89,663.39,442.26,2,0,2
109,1007.a2.txt,1990.74,1180.56,578.7,393.52,0,0,3
110,1008.a2.txt,1822.54,1139.09,671.46,503.6,0,0,1
111,1009.a2.txt,1948.96,1160.09,707.66,301.62,0,2,0
112,1010.a2.txt,1994.22,992.29,924.86,462.43,0,1,1
113,1012.a2.txt,1939.55,1133.5,944.58,440.81,0,0,0
114,1013.a2.txt,1738.1,1071.43,785.71,607.14,0,0,0
115,1014.a2.txt,1829.73,1257.94,851.33,406.61,1,0,0
116,1016.a2.txt,1640.21,1335.98,621.69,502.65,0,0,1
117,1017.a2.txt,1789.38,890.41,958.9,496.58,2,1,7
118,1018.a2.txt,2082.43,1095.44,889.37,368.76,1,0,0
119,1019.a2.txt,2242.09,722.15,1086.66,350.76,2,1,2
120,1020.a2.txt,1692.91,1251.97,448.82,535.43,0,0,4
121,1021.a2.txt,1712.91,1061.52,699.64,349.82,1,0,2
122,1022.a2.txt,2235.43,1236.62,570.75,380.5,1,0,2
123,1023.a2.txt,1800.95,1030.81,758.29,734.6,3,0,0
124,1026.a2.txt,1514.92,1346.6,604.44,283.09,1,0,0
125,1029.a2.txt,2058.82,946.29,754.48,396.42,0,0,2
126,1031.a2.txt,2042.25,1038.73,633.8,334.51,0,0,2
127,1032.a2.txt,1394.52,1215.73,417.16,584.03,4,0,0
128,1034.a2.txt,1451.25,1020.41,748.3,464.85,0,0,1
