,Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORG
0,0100.a1.txt,1524.48,1216.78,797.2,531.47,0,0,0
1,0101.a1.txt,1161.05,1235.96,599.25,836.45,1,0,0
2,0102.a1.txt,1477.95,1191.9,679.38,476.76,1,0,0
3,0103.a1.txt,1092.72,1357.62,596.03,573.95,1,0,1
4,0104.a1.txt,1314.5,1191.65,577.4,675.68,0,1,2
5,0105.a1.txt,1245.38,1393.34,616.52,641.18,2,0,2
6,0106.a1.txt,1533.74,1288.34,834.36,871.17,1,0,0
7,0107.a1.txt,1204.99,1440.44,886.43,609.42,0,0,0
8,0108.a1.txt,1241.83,1320.26,444.44,627.45,1,0,0
9,0109.a1.txt,1289.2,1347.27,708.48,673.64,0,0,0
10,0110.a1.txt,1430.4,1392.08,830.14,664.11,1,0,0
11,0111.a1.txt,1412.5,1375.0,700.0,712.5,0,0,1
12,0112.a1.txt,1307.97,1272.29,784.78,677.76,0,0,1
13,0113.a1.txt,1352.99,1277.4,733.18,891.91,0,0,2
14,0114.a1.txt,1190.78,1523.69,614.6,909.09,0,0,0
15,0115.a1.txt,1370.76,1148.83,809.4,796.34,0,0,1
16,0116.a1.txt,1330.41,1418.13,628.65,847.95,0,0,0
17,0118.a1.txt,1297.51,1310.62,629.1,655.31,0,0,1
18,0119.a1.txt,1265.66,1378.45,789.47,726.82,0,0,0
19,0120.a1.txt,1299.87,1467.18,669.24,823.68,3,0,0
20,0121.a1.txt,1381.38,1361.36,700.7,630.63,0,0,2
21,0122.a1.txt,1541.31,1393.34,690.51,702.84,0,0,1
22,0123.a1.txt,1238.94,1352.72,594.18,771.18,1,0,0
23,0124.a1.txt,1624.59,1064.76,735.46,592.76,0,3,3
24,0125.a1.txt,1820.3,1108.52,840.14,583.43,0,1,0
25,0127.a1.txt,1148.65,1405.41,608.11,851.35,0,0,0
26,0128.a1.txt,1355.93,1210.65,641.65,726.39,0,0,0
27,0130.a1.txt,1393.86,1125.32,869.57,677.75,1,0,1
28,0131.a1.txt,1367.19,1471.35,781.25,507.81,0,0,0
29,0133.a1.txt,1103.2,1364.18,557.53,818.51,0,0,0
30,0134.a1.txt,1349.4,1240.96,722.89,1156.63,0,0,0
31,0135.a1.txt,1542.78,897.62,841.51,645.16,0,0,4
32,0136.a1.txt,1484.81,1203.6,551.18,652.42,0,1,0
33,0137.a1.txt,1104.22,1228.29,818.86,843.67,0,0,2
34,0138.a1.txt,1364.19,1266.75,755.18,718.64,1,0,0
35,0139.a1.txt,1085.86,1565.66,530.3,681.82,0,0,0
36,0140.a1.txt,1451.78,1309.64,791.88,507.61,5,0,0
37,0142.a1.txt,1573.33,1293.33,760.0,333.33,0,0,3
38,0143.a1.txt,1428.57,1280.79,665.02,701.97,1,0,1
39,0144.a1.txt,1119.59,1246.82,674.3,788.8,1,0,3
40,0145.a1.txt,1594.72,1175.06,671.46,731.41,0,0,0
41,0146.a1.txt,1165.17,1536.49,563.38,640.2,0,0,0
42,0148.a1.txt,1374.84,1193.26,907.91,700.39,0,0,0
43,0149.a1.txt,1239.11,1239.11,735.72,735.72,1,0,0
44,0151.a1.txt,963.06,1569.92,527.7,738.79,1,0,0
45,0152.a1.txt,1394.34,1252.72,729.85,675.38,0,0,0
46,0155.a1.txt,1023.14,1546.89,730.82,816.08,0,0,0
47,0156.a1.txt,963.06,1477.57,633.25,751.98,1,0,0
48,0157.a1.txt,1126.13,1565.32,540.54,484.23,0,0,0
49,0158.a1.txt,1175.76,1515.15,630.3,642.42,0,0,0
50,0159.a1.txt,1083.03,1371.84,565.58,734.06,0,0,1
51,0161.a1.txt,1486.15,1196.47,881.61,465.99,0,0,0
52,0162.a1.txt,1204.38,1253.04,656.93,608.27,0,0,1
53,0163.a1.txt,1349.61,1118.25,565.55,951.16,0,0,0
54,0164.a1.txt,1614.91,1180.12,695.65,571.43,0,0,0
55,0165.a1.txt,1466.37,1102.54,672.55,551.27,1,0,0
56,0167.a1.txt,1263.16,1168.42,631.58,936.84,1,0,2
57,0168.a1.txt,1380.6,1330.85,584.58,870.65,0,0,0
