,Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORG
0,0103.b4.txt,1370.17,1097.65,620.74,439.06,6,0,6
1,0105.b4.txt,1218.06,1149.91,502.56,528.11,8,0,6
2,0107.b4.txt,1803.28,1225.94,655.74,235.21,10,0,6
3,0139.b4.txt,1522.03,1074.77,493.99,300.4,5,0,11
4,0140.b4.txt,1187.55,1122.03,384.93,442.26,9,0,8
5,0158.b4.txt,1363.32,1211.07,615.92,567.47,11,0,1
6,0165.b4.txt,1200.0,984.62,415.38,384.62,7,0,9
7,0178.b4.txt,1515.88,1105.75,671.49,615.2,10,0,1
8,0200.b4.txt,1250.0,940.93,679.95,707.42,6,0,6
9,0219.b4.txt,1512.92,940.96,470.48,442.8,18,0,4
10,0300.b4.txt,1579.38,1064.01,473.82,307.56,8,0,6
11,0308.b4.txt,1395.74,1004.26,527.66,544.68,3,0,5
12,0310.b4.txt,1538.46,1090.7,671.64,401.84,7,0,8
13,0318.b4.txt,1420.01,949.75,387.28,355.0,13,0,9
14,1003.b4.txt,1563.76,1161.07,483.22,201.34,4,0,5
15,1021.b4.txt,1377.74,1082.51,469.34,401.21,7,0,6
16,1023.b4.txt,1246.82,966.92,763.36,814.25,7,0,3
17,1057.b4.txt,1440.36,1110.41,475.89,336.29,5,0,6
18,1069.b4.txt,1294.79,1172.64,553.75,667.75,7,0,6
19,1097.b4.txt,1461.19,1089.37,547.95,476.19,8,0,6
20,1100.b4.txt,1530.34,1029.02,483.73,299.03,6,0,5
21,1112.b4.txt,1369.69,1198.48,450.22,412.18,8,0,8
22,1508.b4.txt,1311.59,1086.96,485.51,326.09,6,0,8
23,1520.b4.txt,1317.4,955.88,557.6,410.54,3,0,8
24,1528.b4.txt,1408.64,1122.92,511.63,538.21,4,0,5
25,1532.b4.txt,1235.63,1127.87,373.56,524.43,12,0,8
26,2018.b4.txt,1308.94,1333.33,365.85,365.85,6,1,6
27,2030.b4.txt,1341.21,1104.93,576.79,416.96,5,0,6
28,2034.b4.txt,1346.3,882.57,598.35,359.01,10,0,8
