,Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORG
0,0102.a4.txt,1558.32,1108.99,573.61,353.73,10,1,6
1,0103.a4.txt,1009.87,1172.37,417.88,296.0,9,3,7
2,0104.a4.txt,1514.02,1093.46,654.21,373.83,5,1,3
3,0105.a4.txt,1443.07,1127.4,552.42,710.26,5,0,2
4,0106.a4.txt,1377.3,1047.53,698.35,417.07,6,0,4
5,0107.a4.txt,1519.11,1307.85,674.04,422.54,3,0,2
6,0108.a4.txt,1449.28,1358.7,534.42,425.72,8,3,0
7,0109.a4.txt,1636.03,1139.71,716.91,367.65,4,1,4
8,0110.a4.txt,1743.12,1181.19,619.27,344.04,2,1,2
9,0111.a4.txt,1394.13,1236.9,639.41,377.36,5,0,5
10,0112.a4.txt,1430.03,1184.88,531.15,377.94,2,0,3
11,0115.a4.txt,1894.85,832.42,668.13,525.74,4,3,4
12,0119.a4.txt,1528.66,1326.96,477.71,350.32,1,0,3
13,0120.a4.txt,1233.7,1374.12,551.65,381.14,4,0,5
14,0121.a4.txt,1449.03,1069.92,572.87,446.5,8,2,4
15,0122.a4.txt,1633.8,992.96,626.76,408.45,6,3,6
16,0127.a4.txt,1213.54,1108.52,548.42,653.44,5,0,5
17,0128.a4.txt,1874.37,1073.96,506.59,374.87,3,2,2
18,0130.a4.txt,1674.29,951.51,484.9,475.75,7,3,2
19,0134.a4.txt,1310.86,1011.24,739.7,346.44,4,1,1
20,0135.a4.txt,1677.42,1021.51,709.68,548.39,10,0,2
21,0136.a4.txt,1318.76,1115.3,648.08,308.97,7,3,5
22,0137.a4.txt,1805.25,995.62,514.22,371.99,4,3,3
23,0139.a4.txt,1390.13,829.6,728.7,325.11,6,3,2
24,0140.a4.txt,1433.16,994.65,524.06,449.2,6,0,4
25,0149.a4.txt,1389.39,1162.79,661.9,333.93,9,2,3
26,0156.a4.txt,1266.27,1254.44,520.71,449.7,2,1,3
27,0157.a4.txt,1421.11,1055.38,721.0,574.71,6,1,2
28,0158.a4.txt,1418.05,1068.14,681.4,552.49,7,0,1
29,0159.a4.txt,1540.73,1000.98,647.69,461.24,6,0,5
30,0161.a4.txt,1673.15,1070.04,690.66,282.1,3,2,5
31,0165.a4.txt,1854.19,1017.1,378.04,405.04,4,2,3
32,0168.a4.txt,1542.82,1020.15,629.72,472.29,14,2,5
33,0169.a4.txt,1470.27,1286.49,702.7,356.76,2,0,1
34,0171.a4.txt,1449.56,989.23,568.07,352.6,7,1,4
35,0175.a4.txt,1552.8,1066.25,683.23,383.02,8,0,1
36,0176.a4.txt,1578.95,976.08,593.3,516.75,11,2,2
37,0177.a4.txt,1084.54,1374.89,742.95,503.84,3,2,4
38,0178.a4.txt,1757.88,1077.94,696.52,439.47,4,1,4
39,0179.a4.txt,1815.51,1040.24,853.78,215.9,10,1,1
40,0185.a4.txt,1630.77,1148.72,687.18,338.46,9,1,1
41,0186.a4.txt,1502.15,1266.09,525.75,321.89,1,0,3
42,0187.a4.txt,1348.68,1304.82,537.28,328.95,3,1,4
43,0188.a4.txt,1639.04,1022.1,626.15,441.99,5,0,1
44,0190.a4.txt,1318.23,1029.87,473.74,360.45,6,1,5
45,0192.a4.txt,1761.01,1194.97,429.77,366.88,2,1,2
46,0193.a4.txt,1474.62,1042.52,459.53,294.92,3,1,7
47,0194.a4.txt,1715.15,1153.46,571.72,391.17,6,2,4
48,0195.a4.txt,1558.57,1122.94,396.9,319.46,5,0,3
49,0196.a4.txt,1220.08,1196.91,586.87,432.43,6,0,2
50,0197.a4.txt,1350.52,1226.8,432.99,391.75,7,0,5
51,0198.a4.txt,1129.34,1148.65,434.36,366.8,6,0,7
52,0199.a4.txt,1617.16,957.1,726.07,407.04,8,2,2
53,0200.a4.txt,1484.94,1298.03,560.75,643.82,4,0,2
54,0202.a4.txt,1443.85,1401.07,374.33,192.51,2,0,2
55,0204.a4.txt,1443.42,1085.45,531.18,357.97,7,1,1
56,0205.a4.txt,1404.49,1051.36,457.46,465.49,12,1,3
57,0206.a4.txt,1110.21,1053.48,607.78,421.39,5,3,8
58,0208.a4.txt,1078.98,1375.18,500.71,557.12,6,2,8
59,0213.a4.txt,1759.26,1069.96,462.96,473.25,3,1,3
60,0214.a4.txt,1210.47,1297.71,577.97,610.69,6,1,7
61,0215.a4.txt,1805.11,958.47,559.11,295.53,4,1,4
62,0216.a4.txt,1454.23,1257.49,436.27,299.4,6,0,5
63,0218.a4.txt,1263.9,1142.57,616.78,212.34,6,2,2
64,0219.a4.txt,1250.0,1186.97,672.27,619.75,7,0,1
65,0222.a4.txt,1716.65,1199.59,651.5,382.63,3,1,1
66,0223.a4.txt,1356.44,1336.63,504.95,386.14,4,0,5
67,0224.a4.txt,1281.89,1126.32,647.17,379.59,6,2,4
68,0227.a4.txt,1746.15,1061.54,361.54,353.85,8,2,3
69,0234.a4.txt,1631.13,970.15,767.59,522.39,10,2,2
70,0235.a4.txt,1440.59,1156.68,662.46,283.91,5,1,2
71,0237.a4.txt,1503.68,1177.71,736.07,483.7,3,1,0
72,0238.a4.txt,1450.09,1299.44,451.98,338.98,5,1,2
73,1003.a4.txt,1885.63,1066.46,618.24,309.12,3,1,2
74,1005.a4.txt,1575.4,951.98,471.78,387.53,8,2,4
75,1006.a4.txt,1944.97,844.4,749.53,436.43,8,2,0
76,1008.a4.txt,1627.45,1000.0,676.47,549.02,7,1,3
77,1009.a4.txt,1705.17,1045.1,539.05,385.04,8,2,3
78,1010.a4.txt,1689.03,828.73,726.12,465.67,11,1,1
79,1012.a4.txt,1749.01,928.85,770.75,365.61,6,1,2
80,1013.a4.txt,1395.12,1053.66,663.41,292.68,8,2,1
81,1014.a4.txt,1392.28,1290.65,558.94,396.34,8,0,1
82,1017.a4.txt,1561.56,1036.04,758.26,525.53,3,1,1
83,1018.a4.txt,1524.19,1185.48,629.03,427.42,10,1,1
84,1021.a4.txt,1639.57,1002.71,813.01,447.15,8,1,0
85,1022.a4.txt,1519.31,1124.46,575.11,497.85,5,3,3
86,1023.a4.txt,1711.96,788.04,806.16,471.01,13,0,1
87,1032.a4.txt,1181.64,1250.0,634.77,566.41,8,1,4
88,1034.a4.txt,1571.13,1093.42,647.56,520.17,8,0,2
89,1036.a4.txt,1602.71,1151.24,575.62,485.33,12,0,2
90,1043.a4.txt,1365.85,1043.9,780.49,487.8,10,0,0
91,1048.a4.txt,1423.46,1307.07,519.25,528.2,7,1,2
92,1049.a4.txt,1399.18,1265.43,802.47,473.25,7,1,0
93,1050.a4.txt,1516.99,1213.59,800.97,376.21,5,1,1
94,1052.a4.txt,1351.08,1134.12,601.58,463.51,9,0,3
95,1055.a4.txt,1489.56,996.2,578.75,407.97,13,4,0
96,1057.a4.txt,1322.03,1194.92,500.0,423.73,6,3,1
97,1060.a4.txt,1671.86,913.81,1017.65,353.06,2,2,1
98,1061.a4.txt,1467.54,1147.7,545.63,366.89,4,2,3
99,1064.a4.txt,1591.49,1021.28,595.74,434.04,9,0,2
100,1065.a4.txt,1376.69,1148.65,684.12,405.41,9,1,1
101,1066.a4.txt,1700.2,955.73,754.53,281.69,8,1,2
102,1067.a4.txt,1454.55,973.26,566.84,449.2,4,3,1
103,1068.a4.txt,2102.14,973.87,653.21,261.28,4,0,3
104,1070.a4.txt,1239.04,1228.07,383.77,668.86,5,3,0
105,1072.a4.txt,1548.49,929.1,749.8,399.35,7,0,2
106,1074.a4.txt,1429.86,1031.67,705.88,470.59,10,0,1
107,1076.a4.txt,1542.51,1051.71,569.68,280.46,8,1,1
108,1077.a4.txt,1894.02,1014.66,868.09,552.42,7,3,3
109,1081.a4.txt,1598.17,1077.63,602.74,264.84,10,2,2
110,1088.a4.txt,1256.38,1215.53,459.65,326.86,7,0,2
111,1090.a4.txt,1560.54,1112.11,672.65,385.65,7,2,1
112,1094.a4.txt,1206.72,1164.74,566.63,619.1,8,3,0
113,1095.a4.txt,1547.88,1124.72,712.69,534.52,9,1,2
114,1098.a4.txt,1383.65,1090.15,555.56,461.22,9,2,1
115,1099.a4.txt,1457.73,1175.9,651.12,233.24,9,1,2
116,1100.a4.txt,1443.41,1079.96,612.67,415.37,8,3,2
117,1102.a4.txt,1394.89,1100.2,815.32,402.75,8,2,2
118,1103.a4.txt,1593.46,1041.88,520.94,500.51,10,4,0
119,1104.a4.txt,1605.91,995.07,660.1,364.53,10,2,3
120,1112.a4.txt,1457.14,1152.38,580.95,514.29,10,1,0
121,1121.a4.txt,1532.26,1075.27,573.48,501.79,8,1,1
122,2000.a4.txt,1776.18,944.56,616.02,410.68,7,0,1
123,2005.a4.txt,1624.67,1112.08,512.6,529.97,5,3,3
124,2007.a4.txt,1385.54,1124.5,491.97,441.77,7,3,4
125,2008.a4.txt,1342.71,1189.26,818.41,498.72,7,0,1
126,2011.a4.txt,1775.7,934.58,728.97,392.52,9,0,2
127,2012.a4.txt,1641.91,998.35,635.31,272.28,10,0,2
128,2014.a4.txt,1350.65,1056.28,658.01,406.93,8,1,3
129,2015.a4.txt,1576.14,1033.01,628.33,479.23,10,4,3
130,2017.a4.txt,1690.96,1039.84,621.96,427.6,7,2,0
131,2018.a4.txt,1734.69,1030.61,755.1,438.78,7,0,3
132,2019.a4.txt,1523.52,1257.67,511.25,419.22,7,2,0
133,2020.a4.txt,1380.71,1218.27,558.38,355.33,4,1,0
134,2021.a4.txt,1420.18,1263.47,460.33,421.16,3,0,2
135,2022.a4.txt,1473.95,1232.53,533.67,355.78,9,4,2
136,2024.a4.txt,1341.34,1251.25,540.54,490.49,11,0,0
137,2028.a4.txt,1714.56,1115.9,670.5,335.25,15,3,2
138,2030.a4.txt,1344.18,1267.12,470.89,419.52,6,1,2
139,2031.a4.txt,1566.6,966.23,694.18,469.04,12,1,4
140,2032.a4.txt,1572.95,1010.64,516.72,433.13,8,0,2
141,2034.a4.txt,1487.34,1107.59,458.86,466.77,8,3,4
142,2035.a4.txt,1497.58,1130.43,376.81,444.44,4,1,1
143,2036.a4.txt,1156.79,1214.15,621.41,411.09,5,1,0
144,2038.a4.txt,1772.02,963.73,590.67,445.6,7,1,2
145,2039.a4.txt,1677.54,959.93,615.1,493.94,9,2,3
146,2040.a4.txt,1408.73,1279.76,416.67,337.3,8,2,3
147,2042.a4.txt,1428.57,1059.28,670.55,262.39,11,2,0
148,2044.a4.txt,1717.31,1030.38,686.92,317.04,8,2,2
149,2046.a4.txt,1387.56,1052.63,698.56,411.48,8,0,1
150,2048.a4.txt,1666.67,1006.14,737.33,314.9,8,2,1
151,2049.a4.txt,1871.43,885.71,535.71,321.43,9,6,1
152,2050.a4.txt,1434.34,1101.01,636.36,222.22,7,0,1
153,2055.a4.txt,1453.61,979.38,577.32,350.52,10,2,1
154,2056.a4.txt,1332.71,1230.2,652.38,540.54,7,0,0
155,2057.a4.txt,1652.54,1101.69,603.81,561.44,7,1,0
156,2058.a4.txt,1465.8,936.48,936.48,415.31,10,2,3
157,2059.a4.txt,1518.38,976.79,599.61,396.52,7,3,3
158,2061.a4.txt,1297.71,1049.62,677.48,362.6,10,5,3
159,2062.a4.txt,1258.41,1171.95,614.79,441.88,6,1,1
160,2064.a4.txt,1402.76,1200.85,520.72,361.32,8,2,0
161,2065.a4.txt,1018.52,1175.93,564.81,416.67,6,4,3
162,2066.a4.txt,1678.74,1086.96,688.41,434.78,8,1,2
163,2067.a4.txt,1290.32,1092.61,561.91,426.64,9,0,1
164,2069.a4.txt,1403.69,1331.97,573.77,491.8,7,0,2
165,2071.a4.txt,1143.52,1143.52,560.09,455.08,8,1,1
166,2072.a4.txt,1695.57,1165.7,626.2,462.43,7,2,4
167,2074.a4.txt,1438.03,1277.2,567.64,368.97,6,0,3
168,2075.a4.txt,1460.67,985.31,509.94,449.44,11,1,1
169,2076.a4.txt,1463.65,1159.14,589.39,442.04,6,0,1
170,3001.a4.txt,1454.2,1312.56,519.36,472.14,3,0,0
171,3003.a4.txt,1817.42,1097.15,711.89,335.01,6,1,1
172,3020.a4.txt,1453.61,1134.02,515.46,515.46,7,1,2
173,3026.a4.txt,1546.24,1156.07,664.74,390.17,5,0,1
174,3037.a4.txt,1422.62,1113.1,613.1,410.71,17,7,14
175,3042.a4.txt,1258.81,1349.45,584.09,584.09,4,0,1
176,3062.a4.txt,1729.13,971.04,758.09,468.48,4,3,4
177,3065.a4.txt,1398.96,1274.61,466.32,632.12,7,1,2
178,4023.a4.txt,1291.87,1119.62,602.87,545.45,5,0,2
179,4028.a4.txt,1451.94,1288.34,511.25,501.02,2,0,0
