,Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORG
0,0103.b5.txt,1722.19,1050.74,840.59,374.17,12,1,1
1,0140.b5.txt,1409.35,986.55,570.15,499.68,8,1,4
2,0165.b5.txt,1718.53,926.45,650.64,396.04,10,1,3
3,0200.b5.txt,1673.9,991.94,712.96,502.17,7,1,4
4,0300.b5.txt,1724.38,803.32,768.7,401.66,16,8,5
5,0310.b5.txt,1557.95,1006.97,804.31,519.32,8,5,3
6,1003.b5.txt,1483.29,1135.1,543.18,403.9,9,2,3
7,1021.b5.txt,1724.57,998.1,562.22,322.17,10,3,4
8,1023.b5.txt,1392.18,1214.45,651.66,580.57,11,3,5
9,1057.b5.txt,1515.67,968.66,792.02,444.44,8,0,4
10,1100.b5.txt,1760.51,1054.88,734.14,327.87,13,2,2
11,1508.b5.txt,1213.87,1168.91,404.62,436.74,16,2,6
12,1532.b5.txt,1573.72,1207.03,389.61,366.69,12,0,5
13,1533.b5.txt,1517.02,1225.91,479.7,422.3,11,3,4
14,2019.b5.txt,1354.09,1112.84,482.49,342.41,6,0,4
15,2028.b5.txt,1309.05,1331.82,461.01,381.33,12,1,3
16,2032.b5.txt,935.61,1212.27,538.23,492.96,10,2,7
17,2034.b5.txt,1535.58,928.84,741.57,449.44,9,3,3
18,2066.b5.txt,1303.64,1400.81,510.12,372.47,7,1,1
19,3018.b5.txt,1441.56,1038.96,681.82,519.48,6,0,4
20,3020.b5.txt,1674.92,841.58,783.83,264.03,7,4,1
