,Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORG
0,0106.b7.txt,1748.47,1247.44,838.45,511.25,1,0,0
1,0107.b7.txt,1618.3,1093.75,1037.95,524.55,0,1,5
2,0137.b7.txt,2112.54,947.68,809.48,345.51,4,2,2
3,0151.b7.txt,1902.38,1113.89,876.1,425.53,2,2,1
4,0157.b7.txt,1270.4,1212.12,874.13,594.41,5,4,1
5,0158.b7.txt,1844.55,1206.5,707.66,498.84,1,0,1
6,0178.b7.txt,1987.23,1005.59,933.76,718.28,4,1,3
7,0185.b7.txt,1800.8,1167.0,804.83,613.68,1,0,0
8,0186.b7.txt,1721.7,1073.11,731.13,636.79,1,1,1
9,0198.b7.txt,2004.86,1044.96,801.94,522.48,1,1,2
10,0219.b7.txt,2064.73,1004.46,993.3,580.36,2,1,0
11,0223.b7.txt,1975.58,1054.38,821.31,443.95,1,1,1
12,0224.b7.txt,2078.8,1046.2,910.33,312.5,1,1,1
13,0238.b7.txt,1663.14,1207.63,730.93,540.25,1,1,1
14,0318.b7.txt,2094.24,903.14,824.61,484.29,1,1,0
