task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
Load spacy model,2024-05-07T14:53:57,Assignment-1,8fd28132-5f76-44a0-8ae2-d63a047088dd,1.3460841178894043,1.2403907360141186e-05,9.203215401149906e-06,42.5,0.0,141.20075225830078,1.591043869654338e-05,0,5.284050278457926e-05,6.875094148112264e-05,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
Feature extraction,2024-05-07T14:57:04,Assignment-1,8fd28132-5f76-44a0-8ae2-d63a047088dd,187.1110339164734,0.0017226013560743877,9.206350476233353e-06,42.5,0.0,141.20075225830078,0.0022089378956291414,0,0.007338897442720622,0.009547835338349762,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
