task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
Load vectorised data (LR),2024-05-17T09:30:40,Assignment-2,bc82a55d-7765-4fa8-ab75-fa3081ea3f9d,0.014305830001831055,1.4053804229502865e-07,8.971982845513057e-06,42.5,0.0,141.20075225830078,1.8377221292919582e-07,0,5.951857751597344e-07,7.789579880889302e-07,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.4.1,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
Fit LR model,2024-05-17T09:30:40,Assignment-2,bc82a55d-7765-4fa8-ab75-fa3081ea3f9d,0.06455302238464355,5.894868913983928e-07,9.155969747334088e-06,42.5,0.0,141.20075225830078,7.589318686061436e-07,0,2.508407817003899e-06,3.267339685610043e-06,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.4.1,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
Evaluate LR model,2024-05-17T09:30:40,Assignment-2,bc82a55d-7765-4fa8-ab75-fa3081ea3f9d,0.04001808166503906,3.6607171988726964e-07,9.133781544708034e-06,42.5,0.0,141.20075225830078,4.7201911608378107e-07,0,1.5570008258691812e-06,2.0290199419529627e-06,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.4.1,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
