task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
Load vectorised data (MLP),2024-05-18T22:48:26,Assignment-2,0fb5e838-c307-4fa8-a340-bd80f46d4321,0.012282609939575195,1.2900976755332813e-07,8.861876581853821e-06,42.5,0.0,141.20075225830078,1.7019427484936185e-07,0,5.448661268474097e-07,7.150604016967715e-07,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.4.1,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
Fit MLP model,2024-05-18T22:48:56,Assignment-2,0fb5e838-c307-4fa8-a340-bd80f46d4321,30.48639988899231,0.0002800560633902555,9.188808250171789e-06,42.5,0.0,141.20075225830078,0.00035980408075782987,0,0.001192458240020892,0.001552262320778722,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.4.1,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
Evaluate MLP model,2024-05-18T22:48:57,Assignment-2,0fb5e838-c307-4fa8-a340-bd80f46d4321,0.31019115447998047,2.8542031998077797e-06,9.198046812957645e-06,42.5,0.0,141.20075225830078,3.6623982919586928e-06,0,1.215754871891476e-05,1.58199470108734e-05,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.4.1,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
Plot MLP training,2024-05-18T22:48:57,Assignment-2,0fb5e838-c307-4fa8-a340-bd80f46d4321,0.18293523788452148,1.6791320811484632e-06,9.188677360566607e-06,42.5,0.0,141.20075225830078,2.1560943788952267e-06,0,7.150804495654377e-06,9.306898874549604e-06,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.4.1,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
