task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
Find artist,2024-05-07T15:38:55,Assignment-3,2980dac1-8bdc-4fa4-b42f-65c0c0824c1a,0.6813039779663086,6.283049895258337e-06,9.19893971523963e-06,42.5,0.0,141.20075225830078,8.061847256289588e-06,0,2.6763114195773596e-05,3.4824961452063184e-05,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
Load model and find words,2024-05-07T15:39:08,Assignment-3,2980dac1-8bdc-4fa4-b42f-65c0c0824c1a,12.653820991516113,0.00011645900838775062,9.205318319151671e-06,42.5,0.0,141.20075225830078,0.00014935314473178652,0,0.0004961423623004975,0.000645495507032284,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
Keyword query,2024-05-07T15:39:08,Assignment-3,2980dac1-8bdc-4fa4-b42f-65c0c0824c1a,0.014268636703491211,1.311331647765987e-07,9.002870337929828e-06,42.5,0.0,141.20075225830078,1.7095704873403852e-07,0,5.55872673226065e-07,7.268297219601306e-07,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
