task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
Reshape data,2024-05-27T13:54:19,Assignment-4,b43a2741-35b2-49e5-b000-fab43c8b391c,0.14580726623535156,1.3554832618819954e-06,9.176543007555026e-06,42.5,0.0,141.20075225830078,1.7425555321905349e-06,0,5.7704601418663514e-06,7.5130156740568865e-06,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
Plot emotions,2024-05-27T13:54:23,Assignment-4,b43a2741-35b2-49e5-b000-fab43c8b391c,4.221334934234619,3.8849786459890986e-05,9.205327758571583e-06,42.5,0.0,141.20075225830078,4.982223692867491e-05,0,0.00016550986108754842,0.00021533209801622333,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
