task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
Reshape data,2024-05-27T13:53:39,Assignment-4,ff2fbf73-3e09-4764-ba78-f9b232ef8758,0.18471837043762207,1.7071476966251935e-06,9.184541891893483e-06,42.5,0.0,141.20075225830078,2.193231052822537e-06,0,7.26894953129431e-06,9.462180584116847e-06,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
Plot emotions,2024-05-27T13:53:44,Assignment-4,ff2fbf73-3e09-4764-ba78-f9b232ef8758,4.950275897979736,4.5561092577060783e-05,9.205412501302378e-06,42.5,0.0,141.20075225830078,5.842847956551446e-05,0,0.00019410226890227025,0.0002525307484677847,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
