task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
Load vectorised data (LR),2024-05-18T17:09:54,Assignment-2,f6e42b51-5349-4795-9cd9-215d06c4ba9c,0.010718107223510742,1.0609704742255823e-07,8.896506805130461e-06,42.5,0.0,141.20075225830078,1.3976775937610204e-07,0,4.482946702182744e-07,5.880624295943765e-07,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.4.1,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
Fit LR model,2024-05-18T17:09:54,Assignment-2,f6e42b51-5349-4795-9cd9-215d06c4ba9c,0.0664052963256836,6.069169432239807e-07,9.158164199152087e-06,42.5,0.0,141.20075225830078,7.81235264407264e-07,0,2.5827136942552896e-06,3.363948958662554e-06,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.4.1,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
Evaluate LR model,2024-05-18T17:09:54,Assignment-2,f6e42b51-5349-4795-9cd9-215d06c4ba9c,0.04198575019836426,3.853061364481452e-07,9.136342442754097e-06,42.5,0.0,141.20075225830078,4.968050453397963e-07,0,1.6388251935950395e-06,2.1356302389348357e-06,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.4.1,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
