task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
Load spacy model,2024-05-02T11:54:57,Assignment-1,477a57ca-b71d-48de-8a8e-8316dd2cd06a,1.7558350563049316,1.6149543182471093e-05,9.203307344797492e-06,42.5,0.0,141.20075225830078,2.071421692768733e-05,0,6.87976010864304e-05,8.951181801411772e-05,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
Feature extraction,2024-05-02T11:58:59,Assignment-1,477a57ca-b71d-48de-8a8e-8316dd2cd06a,241.80218362808228,0.0022260975726455523,9.20634679891326e-06,42.5,0.0,141.20075225830078,0.0028545856070187354,0,0.009483970261273521,0.012338555868292257,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
