task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
Load vectorised data (LR),2024-05-18T17:19:12,Assignment-2,25f99e4c-d1cd-44d9-91a3-420ae43cf04d,0.013669729232788086,1.4076851056407646e-07,8.910878928642874e-06,42.5,0.0,141.20075225830078,1.8519924746619331e-07,0,5.950361534587501e-07,7.802354009249434e-07,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.4.1,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
Fit LR model with GS,2024-05-18T17:20:19,Assignment-2,25f99e4c-d1cd-44d9-91a3-420ae43cf04d,67.48631000518799,0.0006212773930364116,9.206284542353517e-06,42.5,0.0,141.20075225830078,0.0007966854295796818,0,0.0026468589675226668,0.0034435443971023486,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.4.1,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
Evaluate LR model,2024-05-18T17:20:19,Assignment-2,25f99e4c-d1cd-44d9-91a3-420ae43cf04d,0.03930974006652832,3.5950720899400376e-07,9.130768635136735e-06,42.5,0.0,141.20075225830078,4.6382844448090207e-07,0,1.5288064865899564e-06,1.992634931070967e-06,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.4.1,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
