task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
SHAP plot,2024-05-28T13:06:24,Assignment-2,604d5c16-1a79-4f83-ad2a-986c3dc3d867,0.04110574722290039,4.344744373194434e-07,1.0114323370705164e-05,62.5,0.0,141.20075225830078,7.441929645008511e-07,0,1.6639616393604228e-06,2.408154603861274e-06,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.4.2,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
