,Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORG
85,doc,1519.31,1167.38,549.36,480.69,8,0,2
86,doc,1684.78,815.22,833.33,471.01,12,1,2
87,doc,1162.11,1269.53,673.83,546.88,7,1,1
88,doc,1518.05,1114.65,668.79,573.25,9,0,2
89,doc,1546.28,1139.95,620.77,496.61,10,0,3
90,doc,1356.1,1043.9,760.98,478.05,8,0,1
91,doc,1432.41,1307.07,528.2,564.01,4,0,2
92,doc,1368.31,1286.01,802.47,493.83,7,0,1
93,doc,1541.26,1189.32,776.7,400.49,4,0,2
94,doc,1360.95,1124.26,611.44,463.51,9,0,1
95,doc,1470.59,996.2,597.72,417.46,10,1,1
96,doc,1322.03,1186.44,508.47,406.78,7,0,2
97,doc,1661.47,924.2,1007.27,332.29,4,0,0
98,doc,1448.73,1157.1,564.44,366.89,4,0,3
99,doc,1574.47,1038.3,612.77,434.04,8,0,3
100,doc,1326.01,1182.43,709.46,396.96,9,0,1
101,doc,1710.26,955.73,744.47,291.75,5,0,2
102,doc,1443.85,983.96,598.93,427.81,5,2,0
103,doc,2137.77,962.0,665.08,237.53,2,0,5
104,doc,1239.04,1239.04,383.77,668.86,5,0,1
105,doc,1572.94,920.95,733.5,407.5,4,0,1
106,doc,1393.67,1040.72,742.08,452.49,7,0,1
107,doc,1560.04,1042.94,587.2,289.22,7,1,1
108,doc,1871.48,992.11,901.92,574.97,8,0,3
109,doc,1561.64,1095.89,602.74,255.71,8,0,3
110,doc,1246.17,1235.96,439.22,326.86,6,0,1
111,doc,1488.79,1156.95,681.61,403.59,7,0,3
112,doc,1185.73,1175.24,566.63,587.62,8,1,1
113,doc,1525.61,1135.86,679.29,579.06,9,0,0
114,doc,1383.65,1090.15,555.56,482.18,9,0,1
115,doc,1457.73,1156.46,651.12,252.67,8,0,2
116,doc,1422.64,1100.73,612.67,425.75,6,0,2
117,doc,1404.72,1090.37,795.68,422.4,7,1,3
118,doc,1552.6,1031.66,561.8,490.3,9,0,2
119,doc,1625.62,975.37,679.8,334.98,9,0,2
120,doc,1447.62,1133.33,609.52,533.33,7,0,1
121,doc,1568.1,1075.27,564.52,537.63,7,0,2
122,doc,1786.45,944.56,636.55,441.48,6,0,2
123,doc,1615.99,1112.08,503.91,529.97,7,0,3
124,doc,1405.62,1104.42,471.89,441.77,7,1,3
125,doc,1304.35,1202.05,780.05,498.72,4,0,1
126,doc,1785.05,915.89,775.7,373.83,8,0,2
127,doc,1625.41,1014.85,651.82,288.78,10,0,2
128,doc,1359.31,1056.28,666.67,398.27,7,0,1
129,doc,1576.14,1033.01,596.38,489.88,10,1,3
