,Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORG
0,doc,1858.7,559.29,588.73,243.9,19,1,39
1,doc,1396.32,861.2,752.51,392.98,7,0,8
2,doc,1400.1,792.03,597.85,260.6,14,2,14
3,doc,1579.75,756.65,690.18,424.34,11,5,12
4,doc,1309.47,765.75,557.32,357.95,38,4,19
5,doc,1560.69,936.42,803.47,809.25,11,0,10
6,doc,1959.06,836.26,836.26,362.57,10,1,8
7,doc,2690.7,645.43,578.37,276.61,5,0,2
8,doc,1715.14,654.33,627.89,247.85,43,0,21
9,doc,1618.75,787.5,812.5,312.5,11,0,19
10,doc,1786.18,801.83,834.42,417.21,9,0,4
11,doc,1596.64,840.34,800.79,291.65,23,1,14
12,doc,1529.93,753.88,798.23,421.29,2,0,1
13,doc,1696.49,837.51,608.45,436.65,6,4,9
14,doc,1616.6,737.3,764.61,229.38,12,4,20
15,doc,1762.48,897.03,840.18,701.2,4,1,4
16,doc,1748.57,716.63,802.62,561.02,22,6,11
17,doc,1713.04,544.52,767.09,278.22,5,2,13
18,doc,1262.76,720.66,765.31,446.43,8,0,7
19,doc,1802.85,947.95,648.44,366.39,19,1,15
20,doc,1708.86,880.8,954.64,427.22,10,0,8
21,doc,1456.25,704.64,651.79,396.36,36,1,24
22,doc,2104.92,673.58,884.07,317.36,13,2,17
23,doc,1589.15,833.33,901.16,528.1,13,1,10
24,doc,1619.87,741.54,655.15,302.38,15,2,3
25,doc,1678.89,703.81,916.42,432.55,4,4,4
26,doc,1589.09,898.88,818.62,457.46,8,0,9
27,doc,1546.39,880.97,641.99,309.28,18,1,19
28,doc,1178.33,772.01,528.22,284.42,20,1,29
29,doc,1622.66,844.94,662.51,364.86,16,3,19
30,doc,1708.3,890.41,705.08,338.44,8,0,15
31,doc,1704.04,829.6,968.61,497.76,13,0,9
32,doc,1825.95,742.12,678.06,464.5,13,3,6
33,doc,1778.68,1025.49,672.07,295.48,11,0,13
34,doc,1425.58,1137.32,602.73,393.08,14,0,11
