,Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORG
194,2062,1890.48,1316.82,651.89,443.29,0,0,0
195,2063,2178.36,1315.79,511.7,321.64,0,0,0
196,2064,2102.56,871.79,628.21,346.15,1,0,1
197,2065,2021.6,1188.27,462.96,447.53,0,0,5
198,2066,2301.32,1291.39,612.58,430.46,0,0,0
199,2067,1874.18,1231.98,615.99,340.76,1,0,0
200,2069,1854.64,1303.26,588.97,626.57,0,0,0
201,2071,1883.41,1225.71,538.12,508.22,0,0,1
202,2074,1957.07,1085.86,744.95,517.68,4,1,4
203,2075,1678.08,1130.14,753.42,525.11,0,0,0
204,3001,2000.0,1246.91,617.28,407.41,0,0,0
205,3003,2259.49,1041.48,909.09,370.7,0,1,0
206,3013,1545.7,1303.76,672.04,497.31,3,0,0
207,3015,1951.49,1003.31,1047.41,573.32,0,0,0
208,3018,1977.78,1311.11,622.22,511.11,0,0,1
209,3020,1836.73,1083.2,722.14,455.26,1,0,1
210,3023,1963.64,1200.0,412.12,557.58,2,0,1
211,3026,1588.67,1293.1,578.82,369.46,2,0,2
212,3037,2124.54,1054.95,849.82,520.15,5,0,6
213,3040,1887.87,1235.7,732.27,675.06,3,0,0
214,3041,1932.67,1259.35,810.47,473.82,1,0,4
215,3042,1549.87,1347.71,646.9,660.38,1,0,1
216,3044,1881.41,992.02,638.54,364.88,2,0,5
217,3062,2345.56,1003.86,801.16,569.5,2,0,1
218,3063,2078.98,1068.52,569.11,627.18,1,0,1
219,3065,1981.46,1181.92,764.77,347.62,1,0,0
220,3067,1904.23,1224.94,824.05,501.11,3,0,1
221,3072,2360.98,1102.44,604.88,556.1,3,0,1
222,4001,1820.39,1031.55,922.33,800.97,2,0,0
223,4002,2274.88,936.02,627.96,521.33,2,0,3
224,4003,1971.15,1117.79,841.35,588.94,3,0,0
225,4004,2000.0,1246.91,580.25,481.48,2,0,0
226,4005,2297.82,1168.16,641.85,500.64,2,0,0
227,4006,1923.58,1080.37,974.97,500.66,2,0,0
228,4007,1937.5,1237.5,687.5,450.0,0,0,5
229,4009,1677.02,1319.88,559.01,527.95,1,0,0
230,4010,1513.35,1246.29,741.84,623.15,2,0,0
231,4011,1856.95,1348.01,646.49,563.96,1,0,0
232,4012,2007.62,1232.53,648.03,444.73,1,0,0
233,4013,1593.01,1305.24,709.15,729.7,2,1,0
234,4014,2080.2,1077.69,827.07,413.53,6,0,0
235,4015,1832.88,1172.51,498.65,714.29,1,0,0
236,4017,1807.97,1062.31,878.45,582.23,0,0,1
237,4020,1920.6,1233.91,793.99,547.21,2,1,4
238,4023,1891.89,1055.34,733.59,656.37,0,0,0
239,4024,1691.09,1048.48,834.27,552.42,5,0,4
240,4026,2654.4,1051.25,880.42,341.66,0,1,0
241,4027,1958.53,1209.68,564.52,518.43,1,0,1
242,4028,1401.87,1348.46,587.45,707.61,0,0,0
243,4029,1795.21,1010.64,691.49,492.02,2,1,0
244,4030,1720.7,1047.38,586.03,698.25,4,1,3
245,4032,1573.73,1189.59,731.1,570.01,2,0,1
246,4036,1792.35,1103.83,666.67,590.16,3,0,2
247,4037,2054.46,1188.12,767.33,383.66,0,0,4
248,4038,1982.18,1102.45,768.37,512.25,2,0,0
249,4039,1704.1,1294.58,647.29,634.08,0,0,0
250,4041,1759.47,1135.86,645.88,545.66,2,0,0
251,4042,1938.53,969.27,508.27,449.17,5,1,2
252,4043,1668.7,1278.93,694.28,864.8,1,0,1
253,4044,1748.25,1468.53,853.15,643.36,0,0,0
254,4045,1766.6,1102.78,546.04,481.8,1,0,2
255,4046,1868.69,1136.36,606.06,568.18,1,0,0
256,4047,1589.49,1251.56,663.33,775.97,1,0,0
257,4048,2020.59,1003.86,694.98,630.63,1,1,2
258,5001,1879.78,961.75,721.31,590.16,2,0,1
259,5002,1650.72,956.94,705.74,633.97,1,1,1
260,5003,1694.48,1001.28,937.1,821.57,0,0,1
261,5005,1888.62,1174.33,641.65,556.9,2,0,1
262,5007,1896.55,963.49,699.8,446.25,5,0,4
263,5008,2146.96,1136.62,711.83,539.61,7,0,3
264,5009,2251.55,962.73,1024.84,590.06,0,0,0
265,5011,1785.25,1228.98,892.63,646.83,0,0,0
266,5012,2232.56,1174.42,813.95,383.72,2,0,2
267,5013,1697.61,1326.26,610.08,663.13,0,0,0
268,5015,1834.63,1124.03,865.63,542.64,1,0,0
269,5016,1638.04,990.75,660.5,634.08,3,0,2
270,5018,1468.11,1191.34,541.52,493.38,3,1,0
271,5020,1518.99,1341.77,582.28,594.94,0,0,0
272,5023,1725.27,1186.81,472.53,736.26,1,0,0
273,5024,1581.2,1111.11,534.19,480.77,3,0,1
274,5026,1853.81,1133.47,741.53,487.29,1,0,1
275,5027,1957.8,984.76,679.95,691.68,0,0,0
276,5028,1782.66,1159.95,586.08,573.87,0,0,1
277,5029,1897.63,1273.41,611.74,474.41,6,0,0
278,5031,1774.61,1165.8,556.99,531.09,6,0,0
279,5032,1992.19,1393.23,625.0,638.02,2,0,0
280,5033,1482.89,1140.68,760.46,544.99,1,0,0
281,5035,2068.23,927.51,938.17,692.96,3,0,2
282,5036,2194.72,1039.6,544.55,396.04,1,0,0
283,5038,1861.04,1104.22,967.74,657.57,0,0,0
284,5039,1957.26,1181.1,798.65,483.69,6,0,3
285,5041,1949.15,1031.07,663.84,437.85,5,0,0
286,5042,1921.75,1392.41,817.03,379.75,0,0,0
287,5043,1908.67,1217.8,784.54,515.22,1,0,2
288,5046,2216.56,1261.15,598.73,496.82,0,0,1
289,5047,2239.22,1029.21,848.4,472.88,0,0,0
290,5048,1983.37,1080.76,688.84,451.31,5,0,0
291,5049,2068.97,1212.46,678.53,456.06,0,0,1
