,Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORG
0,doc,1524.48,1216.78,797.2,531.47,0,0,0
1,doc,1161.05,1235.96,599.25,836.45,1,0,0
2,doc,1477.95,1191.9,679.38,476.76,1,0,0
3,doc,1092.72,1357.62,596.03,573.95,1,0,1
4,doc,1314.5,1191.65,577.4,675.68,0,1,2
5,doc,1245.38,1393.34,616.52,641.18,2,0,2
6,doc,1533.74,1288.34,834.36,871.17,1,0,0
7,doc,1204.99,1440.44,886.43,609.42,0,0,0
8,doc,1241.83,1320.26,444.44,627.45,1,0,0
9,doc,1289.2,1347.27,708.48,673.64,0,0,0
10,doc,1430.4,1392.08,830.14,664.11,1,0,0
11,doc,1412.5,1375.0,700.0,712.5,0,0,1
12,doc,1307.97,1272.29,784.78,677.76,0,0,1
13,doc,1352.99,1277.4,733.18,891.91,0,0,2
14,doc,1190.78,1523.69,614.6,909.09,0,0,0
15,doc,1370.76,1148.83,809.4,796.34,0,0,1
16,doc,1330.41,1418.13,628.65,847.95,0,0,0
17,doc,1297.51,1310.62,629.1,655.31,0,0,1
18,doc,1265.66,1378.45,789.47,726.82,0,0,0
19,doc,1299.87,1467.18,669.24,823.68,3,0,0
20,doc,1381.38,1361.36,700.7,630.63,0,0,2
21,doc,1541.31,1393.34,690.51,702.84,0,0,1
22,doc,1238.94,1352.72,594.18,771.18,1,0,0
23,doc,1624.59,1064.76,735.46,592.76,0,3,3
24,doc,1820.3,1108.52,840.14,583.43,0,1,0
25,doc,1148.65,1405.41,608.11,851.35,0,0,0
26,doc,1355.93,1210.65,641.65,726.39,0,0,0
27,doc,1393.86,1125.32,869.57,677.75,1,0,1
28,doc,1367.19,1471.35,781.25,507.81,0,0,0
29,doc,1103.2,1364.18,557.53,818.51,0,0,0
30,doc,1349.4,1240.96,722.89,1156.63,0,0,0
31,doc,1542.78,897.62,841.51,645.16,0,0,4
32,doc,1484.81,1203.6,551.18,652.42,0,1,0
33,doc,1104.22,1228.29,818.86,843.67,0,0,2
34,doc,1364.19,1266.75,755.18,718.64,1,0,0
35,doc,1085.86,1565.66,530.3,681.82,0,0,0
36,doc,1451.78,1309.64,791.88,507.61,5,0,0
37,doc,1573.33,1293.33,760.0,333.33,0,0,3
38,doc,1428.57,1280.79,665.02,701.97,1,0,1
39,doc,1119.59,1246.82,674.3,788.8,1,0,3
40,doc,1594.72,1175.06,671.46,731.41,0,0,0
41,doc,1165.17,1536.49,563.38,640.2,0,0,0
42,doc,1374.84,1193.26,907.91,700.39,0,0,0
43,doc,1239.11,1239.11,735.72,735.72,1,0,0
44,doc,963.06,1569.92,527.7,738.79,1,0,0
45,doc,1394.34,1252.72,729.85,675.38,0,0,0
46,doc,1023.14,1546.89,730.82,816.08,0,0,0
47,doc,963.06,1477.57,633.25,751.98,1,0,0
48,doc,1126.13,1565.32,540.54,484.23,0,0,0
49,doc,1175.76,1515.15,630.3,642.42,0,0,0
50,doc,1083.03,1371.84,565.58,734.06,0,0,1
51,doc,1486.15,1196.47,881.61,465.99,0,0,0
52,doc,1204.38,1253.04,656.93,608.27,0,0,1
53,doc,1349.61,1118.25,565.55,951.16,0,0,0
54,doc,1614.91,1180.12,695.65,571.43,0,0,0
55,doc,1466.37,1102.54,672.55,551.27,1,0,0
56,doc,1263.16,1168.42,631.58,936.84,1,0,2
57,doc,1380.6,1330.85,584.58,870.65,0,0,0
58,doc,1389.22,1317.37,670.66,550.9,0,0,2
59,doc,1380.12,1345.03,608.19,701.75,0,1,1
60,doc,1313.13,1136.36,757.58,707.07,12,0,0
61,doc,1309.09,1248.48,727.27,606.06,4,0,3
62,doc,1394.23,1562.5,588.94,516.83,2,0,0
63,doc,1100.0,1400.0,625.0,750.0,0,0,1
64,doc,1401.97,1237.68,646.22,679.08,0,0,1
65,doc,976.19,1357.14,690.48,619.05,1,0,0
66,doc,1270.16,1068.55,675.4,856.85,0,0,1
67,doc,1185.57,1417.53,541.24,554.12,0,0,0
68,doc,1245.33,1444.58,684.93,734.74,0,0,3
69,doc,1597.35,1351.61,652.17,623.82,5,0,1
70,doc,1541.31,1060.42,739.83,530.21,1,0,1
71,doc,1228.07,1441.1,476.19,789.47,2,0,1
72,doc,1291.99,1421.19,749.35,749.35,0,0,1
73,doc,1132.76,1291.11,645.55,669.91,1,0,2
74,doc,1190.7,1293.02,623.26,520.93,1,0,1
75,doc,1183.36,1456.44,585.18,520.16,1,1,1
76,doc,1251.49,1358.76,750.89,679.38,0,0,2
77,doc,931.22,1354.5,708.99,687.83,0,0,1
78,doc,1219.51,1450.58,783.06,539.15,0,1,1
79,doc,1105.42,1463.66,788.13,685.77,1,0,1
80,doc,1248.47,1493.27,636.47,575.28,0,0,0
81,doc,1228.67,1274.18,728.1,591.58,6,0,0
82,doc,1398.51,1274.75,668.32,569.31,0,0,0
83,doc,1309.86,1394.37,605.63,492.96,2,0,1
84,doc,1381.5,1457.54,519.65,697.08,5,0,0
85,doc,1256.18,1315.53,771.51,702.27,3,1,1
86,doc,1073.83,1409.4,604.03,684.56,2,0,0
87,doc,1495.88,1166.08,636.04,565.37,0,0,1
88,doc,1481.07,1247.22,623.61,501.11,4,0,1
