,Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORG
74,doc,1829.37,951.6,738.31,377.36,9,3,1
75,doc,1751.27,1057.53,626.06,338.41,7,4,4
76,doc,1956.78,1296.52,756.3,444.18,0,3,1
77,doc,1344.77,1146.21,749.1,315.88,8,2,6
78,doc,1419.07,1042.13,546.93,458.24,7,5,5
79,doc,1901.79,1062.5,821.43,517.86,2,1,2
80,doc,2031.98,1100.66,846.66,432.74,4,0,2
81,doc,1365.98,1082.47,876.29,283.51,7,0,4
82,doc,1462.98,1338.09,535.24,258.7,8,1,2
83,doc,1503.04,1042.57,807.99,425.72,4,1,4
84,doc,1564.1,1119.66,547.01,358.97,9,3,1
85,doc,1576.27,1110.17,567.8,322.03,5,0,5
86,doc,2024.98,1034.79,677.97,321.14,5,0,2
87,doc,1625.0,983.33,583.33,450.0,7,5,4
88,doc,1974.47,1081.08,1013.51,518.02,3,0,0
89,doc,1514.93,1048.8,670.07,502.55,3,1,1
90,doc,1898.73,1112.12,641.95,325.5,5,0,3
91,doc,1598.22,843.51,699.22,532.74,6,4,2
92,doc,2048.01,817.7,690.17,352.59,3,2,2
93,doc,2170.54,1023.26,837.21,472.87,4,0,3
94,doc,1849.62,939.85,744.36,338.35,4,1,3
95,doc,1800.53,1156.22,653.13,344.22,8,5,2
96,doc,1984.33,922.54,774.59,278.5,5,0,3
97,doc,1739.82,965.68,957.7,343.18,4,0,2
98,doc,1814.81,824.07,731.48,435.19,4,4,0
99,doc,2027.3,907.85,764.51,423.21,13,0,4
100,doc,1668.06,905.28,989.1,335.29,3,1,4
101,doc,1613.64,886.36,621.21,348.48,5,1,11
102,doc,1813.95,868.22,674.42,457.36,1,1,2
103,doc,1782.41,1118.83,625.0,416.67,5,0,2
104,doc,1230.53,965.73,708.72,436.14,8,0,11
105,doc,2030.59,968.56,849.62,339.85,9,0,10
106,doc,1901.79,1044.64,723.21,330.36,8,3,2
107,doc,1470.15,716.42,970.15,335.82,12,1,10
108,doc,2240.84,1120.42,1099.48,324.61,5,1,0
109,doc,1666.67,857.84,653.59,424.84,8,3,9
110,doc,1473.28,885.5,610.69,343.51,8,2,5
111,doc,2137.48,1148.78,809.79,282.49,5,1,1
112,doc,2299.09,1020.27,887.49,398.32,0,0,2
113,doc,1976.05,800.22,631.46,413.72,10,0,12
